date,ad_name,country,spend,impressions,clicks,installs
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,GH,320,8,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,GD,40,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,GP,104,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,GN,319,6,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,GW,6,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,GY,298,4,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,HT,1047,10,4,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,HN,76,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,ID,1749,33,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,IQ,1398,54,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,CI,1010,10,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,JM,92,1,1,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,JO,895,11,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,KE,1749,16,1,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,KI,33,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,KW,28,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,LA,1,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,LB,319,6,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,LR,137,12,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,LY,1971,43,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MG,1932,25,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MW,507,18,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MY,56,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,ML,118,3,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MR,15,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MU,83,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MX,134,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MN,116,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MA,512,27,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MZ,230,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,MM,214,9,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,NA,83,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,NP,1915,64,8,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,NI,614,7,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,NE,171,6,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,NG,2996,52,5,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,OM,0,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,PK,5630,215,12,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,PS,93,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,PG,184,4,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,PH,1689,29,4,3
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,CG,1064,11,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,RE,115,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,RW,235,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,LC,73,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,ST,288,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SA,90,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SN,229,4,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SL,551,15,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SB,20,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SO,1857,57,4,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,ZA,1942,28,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SS,322,10,1,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,LK,1049,33,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SH,6,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SR,445,7,1,2
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SZ,73,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,SY,757,54,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,TJ,71,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,TZ,529,7,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,TH,155,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,TL,150,7,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,TG,111,2,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,TT,83,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,TN,315,11,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,TR,59,2,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,UG,6,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,UZ,31,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,VU,143,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,VE,828,11,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,VN,41,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,YE,146,10,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,ZM,687,17,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A1_UGC_H1_US_clean,ZW,967,23,4,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,AF,44,15,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,DZ,3192,119,7,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,AO,284,5,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,BD,1555,57,3,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,BB,53,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,BJ,132,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,BW,38,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,BF,12,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,BI,436,6,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,KH,255,5,1,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,CM,823,13,2,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,CV,25,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,CF,178,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,TD,21,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,KM,99,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,CD,648,12,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,EC,0,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,EG,547,14,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,SV,97,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,ER,4,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,ET,3315,154,6,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,FJ,44,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,GM,30,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,GH,18,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,GP,10,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,GN,206,6,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,GW,38,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,GY,111,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,HT,106,8,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,ID,328,7,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,IQ,690,27,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,CI,1151,6,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,JM,37,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,JO,219,6,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,KE,154,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,KG,57,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,LB,21,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,LS,91,2,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,LR,432,15,2,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,LY,629,19,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,MG,590,14,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,MW,273,6,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,ML,129,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,MR,75,4,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,MX,0,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,MN,1,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,MA,456,17,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,MZ,17,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,MM,41,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,NP,300,21,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,NI,26,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,NE,199,2,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,NG,364,12,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,OM,32,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,PK,1665,79,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,PA,30,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,PH,672,6,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,RW,36,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,VC,51,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,SN,236,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,SL,62,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,SO,772,29,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,ZA,1115,11,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,SS,96,6,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,LK,209,10,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,SR,21,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,SZ,326,2,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,SY,691,48,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,TJ,9,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,TL,19,3,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,TO,143,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,TT,38,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,TN,140,7,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,UG,27,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,VE,17,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,YE,4,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,ZM,75,7,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H2_US_clean,ZW,185,6,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,AF,75,18,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,DZ,8479,361,9,3
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,AO,65,6,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,AG,124,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,AW,65,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,BH,12,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,BD,3538,142,8,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,BZ,196,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,BJ,232,4,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,BT,2,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,BO,35,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,BW,207,15,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,BF,2,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,KH,157,9,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,CM,376,13,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,CV,37,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,CF,0,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,TD,102,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,KM,16,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,CD,255,9,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,DJ,1,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,EG,3458,61,3,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,SV,83,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GQ,1,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,ER,1,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,ET,5249,315,8,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,FM,9,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,FJ,302,9,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,PF,9,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GA,11,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GM,158,11,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GE,44,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GH,665,16,2,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GD,12,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GP,48,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GT,22,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GN,102,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GW,5,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,GY,505,20,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,HT,56,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,ID,743,16,1,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,IQ,1931,72,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,CI,202,9,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,JM,281,4,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,JO,473,15,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,KE,1416,33,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,KI,9,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,KW,74,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,LB,178,6,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,LS,132,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,LR,811,28,2,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,LY,1041,57,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MG,498,15,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MW,844,41,2,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MY,449,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,ML,13,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MH,78,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MQ,90,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MR,53,4,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MU,317,7,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MX,300,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MN,38,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MA,1257,47,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MZ,93,7,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,MM,498,7,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,NA,79,3,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,NP,351,38,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,NI,352,7,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,NE,46,4,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,NG,4751,113,2,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,NU,8,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,OM,62,2,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,PK,7087,341,4,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,PS,369,8,1,1
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,PG,530,18,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,PH,1696,26,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,PR,47,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,CG,198,3,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,RE,22,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,RW,71,5,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,VC,3,1,0,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,WS,89,3,1,
2026-06-26,Cardia_Adr_Global_Value_Install_240626_All_CAR_A4_UGC_H1_US_clean,SA,58,5,0,
