date,campaign_name,country,spend,impressions,clicks,installs
2026-07-05,Cardia_Global_Auto_Roas_020726_All,CN,51,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,CD,60,5,1,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,DO,121,3,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,EC,55,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,EG,127,7,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SV,84,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,ET,1777,142,1,1
2026-07-05,Cardia_Global_Auto_Roas_020726_All,FJ,114,3,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,GA,4,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,GE,110,4,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,GH,299,11,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,GL,30,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,GP,25,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,GT,147,1,1,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,GN,42,3,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,GY,10,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,HN,6,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,HK,298,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,IN,21280,2272,13,9
2026-07-05,Cardia_Global_Auto_Roas_020726_All,ID,729,23,2,2
2026-07-05,Cardia_Global_Auto_Roas_020726_All,IQ,640,44,2,1
2026-07-05,Cardia_Global_Auto_Roas_020726_All,IL,1097,8,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,CI,152,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,JO,71,4,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,KE,1871,38,2,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,KI,37,3,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,KW,173,13,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,LA,6,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,LB,107,6,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,LR,140,6,1,1
2026-07-05,Cardia_Global_Auto_Roas_020726_All,LY,350,20,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MG,180,5,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MW,241,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MY,1288,20,1,2
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MV,52,6,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,ML,26,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MU,165,6,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MX,135,4,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MN,49,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MA,353,10,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MZ,70,4,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,MM,489,22,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,NA,9,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,NP,831,100,4,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,NZ,1573,8,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,NI,7,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,NE,72,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,NG,9994,165,2,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,OM,48,5,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,PK,4080,431,1,1
2026-07-05,Cardia_Global_Auto_Roas_020726_All,PG,206,8,1,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,PH,1658,34,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,PR,180,3,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,QA,97,5,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,CG,3,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,RW,20,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SA,1291,68,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SN,117,3,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SC,51,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SL,52,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SG,483,12,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SB,3,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SO,413,17,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,ZA,1195,23,1,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SS,21,3,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,LK,1036,57,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SR,14,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,SY,900,35,2,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,TZ,15,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,TH,458,14,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,TL,36,4,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,TO,2,1,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,TN,193,13,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,TR,318,8,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,UG,58,2,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,AE,699,14,1,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,US,4620,15,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,UZ,185,10,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,VE,81,6,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,VN,250,5,1,2
2026-07-05,Cardia_Global_Auto_Roas_020726_All,YE,38,1,1,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,ZM,302,12,0,
2026-07-05,Cardia_Global_Auto_Roas_020726_All,ZW,24,3,0,
2026-07-05,Cardia_SEA_Auto_Roas_020726_All,ID,22306,398,17,3
2026-07-05,Cardia_SEA_Auto_Roas_020726_All,MY,14914,233,1,
2026-07-05,Cardia_SEA_Auto_Roas_020726_All,PH,87959,1420,42,20
2026-07-05,Cardia_SEA_Auto_Roas_020726_All,VE,5596,44,4,3
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,DZ,2220,162,3,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,AO,238,7,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,BJ,14,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,BW,539,18,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,BF,32,2,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,BI,86,4,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,CM,1686,11,2,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,TD,208,4,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,KM,3,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,CD,1058,15,3,1
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,EG,277,6,1,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,ER,19,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,ET,3955,293,5,1
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,GM,78,6,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,GH,1858,41,4,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,GN,16,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,IN,69167,5978,70,34
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,CI,247,10,1,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,KE,2133,49,2,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,LS,7,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,LR,194,8,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,LY,761,20,2,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,MG,554,9,2,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,MW,36,5,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,ML,2590,10,1,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,MR,65,6,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,MU,131,5,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,MA,684,37,1,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,MZ,35,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,NA,105,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,NE,13,2,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,NG,21268,365,10,4
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,CG,59,2,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,RE,7,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,RW,54,3,1,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,SN,72,5,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,SL,37,4,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,SO,424,32,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,ZA,2324,53,4,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,SS,217,2,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,SZ,169,5,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,TZ,102,2,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,TG,23,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,TN,405,14,3,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,UG,32,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,ZM,804,26,0,
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,ZW,667,9,2,1
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,DZ,3709,254,5,5
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,AO,507,6,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,BJ,193,6,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,BW,772,27,1,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,BF,822,4,1,1
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,BI,126,10,1,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,CM,599,15,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,CV,65,2,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,TD,208,5,1,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,CD,586,26,1,1
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,DJ,107,6,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,EG,682,30,1,1
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,GQ,7,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,ER,34,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,ET,10349,523,10,1
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,GM,38,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,GH,1426,38,1,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,GN,137,11,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,GW,171,4,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,CI,835,10,2,1
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,KE,2647,66,3,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,LR,151,18,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,LY,1071,56,4,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,MG,786,11,3,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,MW,232,12,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,ML,1604,11,1,1
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,MR,57,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,MU,349,12,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,YT,5,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,MA,1140,53,2,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,MZ,142,9,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,NA,41,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,NE,141,4,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,NG,45877,626,18,7
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,RE,17,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,RW,33,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,SN,202,8,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,SC,12,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,SL,207,10,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,SO,902,38,1,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,ZA,9757,146,1,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,SS,269,11,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,SH,3,2,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,TZ,33,3,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,TG,39,1,0,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,TN,670,19,1,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,ZM,5600,48,1,
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,ZW,562,8,1,
2026-07-05,Cardia_India_Auto_Roas_030726_All_Creative,IN,75560,7629,57,33
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,MY,12378,229,3,1
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,PH,60658,544,48,13
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,AF,618,57,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,DZ,2314,180,2,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,AS,11,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,AO,578,7,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,AR,397,9,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,AM,776,3,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,AZ,316,5,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BH,174,18,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BD,25595,862,22,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BB,1309,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BZ,20,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BJ,638,4,2,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BT,78,21,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BO,92,4,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BW,208,18,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BN,5,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BF,4461,12,3,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,BI,13,3,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,KH,3411,61,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CM,2505,15,5,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CV,157,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CF,2,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,TD,233,4,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CL,100,3,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CN,60,3,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CO,148,9,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CK,2,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CR,20,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CY,72,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CD,5825,26,3,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,DO,3038,8,1,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,EC,26,4,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,EG,670,41,2,2
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,SV,49,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GQ,10,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,ET,4596,197,4,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,FM,18,4,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,FJ,110,14,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GF,194,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GM,75,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GE,308,10,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GH,1266,27,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GL,161,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GD,5,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GP,39,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GU,113,4,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GT,0,0,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GN,972,10,2,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,GY,65,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,HT,56,5,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,HN,517,3,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,HK,185,3,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,ID,10280,224,7,3
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,IQ,1141,54,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,IL,851,7,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,CI,759,10,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,JO,119,7,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,KZ,22,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,KE,3747,72,4,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,KI,26,4,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,KW,846,60,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,KG,4,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,LA,2095,16,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,LB,379,10,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,LS,14,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,LR,950,8,1,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,LY,877,23,2,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MO,8,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MG,258,4,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MW,714,13,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MY,4749,71,2,2
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MV,277,24,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,ML,1339,8,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MH,4,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MQ,52,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MR,3,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MU,469,11,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MX,742,14,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MN,427,6,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MA,262,43,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MZ,6,2,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MM,4028,34,3,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,NA,604,5,1,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,NP,3909,338,3,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,NC,9,1,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,NI,2149,5,1,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,NE,262,5,0,
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,NG,31174,274,23,1
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,MP,42,5,0,
